name,essround,edition,idno,cntry,dweight,pspwght,pweight,anweight,gndr,agea,maritalb,domicil,hhmmb,brncntr,ctzcntr,eisced,mnactic,pdwrk,emplrel,wrkctra,wkhtot,isco08,hinctnta,hincsrca,hincfel,health,hlthhmp,happy,stflife,cgtsmok,alcfreq,alcwkdy,alcwknd,alcbnge,height,weighta,region
ESS11e04_1,11,4.1,81240,AT,1.1181765,0.7022248,0.33091453,0.23237638,1,61,1,4,2,1,1,3,1,1,1,1,38,4222,8,1,1,2,3,9,9,6,2,20,32,4,999,999,AT12
ESS11e04_1,11,4.1,81263,AT,1.5187103,0.91176116,0.33091453,0.30171502,2,68,1,1,2,1,1,3,6,0,1,1,48,99999,9,4,1,2,2,4,4,6,4,20,15.6,5,168,75,AT13
ESS11e04_1,11,4.1,81284,AT,1.3992444,0.84003824,0.33091453,0.27798086,2,66,1,1,2,1,1,3,8,0,6,6,666,66666,2,4,3,2,3,5,5,1,7,6666,6666,6,157,79,AT13
ESS11e04_1,11,4.1,81288,AT,0.82740283,1.1815938,0.33091453,0.39100656,1,19,6,4,2,1,2,2,3,0,1,1,30,210,3,1,3,2,3,8,7,1,2,20,72,3,177,62,AT31
ESS11e04_1,11,4.1,81291,AT,1.5606704,0.93695164,0.33091453,0.3100509,2,78,1,1,2,1,1,3,6,0,2,6,50,6113,6,4,2,2,3,9,9,4,3,36,36,5,777,777,AT13
ESS11e04_1,11,4.1,81304,AT,0.6273312,0.2518353,0.33091453,0.08333596,2,79,4,1,1,1,1,6,6,0,1,1,40,2359,5,4,2,3,2,7,8,6,6,15.6,18.4,5,162,63,AT31
ESS11e04_1,11,4.1,81306,AT,0.54871124,0.27884057,0.33091453,0.09227239,2,53,4,4,1,1,1,3,1,1,1,1,38,5223,2,1,2,1,3,9,9,6,4,12,6.4,5,167,65,AT12
ESS11e04_1,11,4.1,81312,AT,0.9893861,0.39717963,0.33091453,0.1314325,2,57,1,4,2,1,1,7,1,1,1,1,45,2636,9,1,1,1,3,8,7,6,2,12,12,5,172,68,AT22
ESS11e04_1,11,4.1,81314,AT,0.6854701,0.93722355,0.33091453,0.31014088,1,39,6,1,1,2,2,7,1,1,1,1,45,2310,4,1,1,1,3,8,8,6,4,0,12,5,175,63,AT13
ESS11e04_1,11,4.1,81332,AT,0.78241867,0.55922085,0.33091453,0.1850543,1,52,1,4,2,1,1,3,1,1,1,1,38,4110,77,1,2,2,3,8,9,6,7,6666,6666,6,182,76,AT12
ESS11e04_1,11,4.1,81341,AT,0.48490664,1.2106961999999999,0.33091453,0.40063697,2,82,77,3,1,1,1,2,8,0,6,6,666,66666,3,4,1,2,3,7,7,6,4,12,12,5,168,63,AT32
ESS11e04_1,11,4.1,81350,AT,0.71400285,0.5103216,0.33091453,0.16887283,1,53,6,1,1,1,1,3,1,1,1,1,37,5249,3,1,2,2,3,7,7,1,6,20,20,5,183,72,AT13
ESS11e04_1,11,4.1,81376,AT,0.54865414,0.58609176,0.33091453,0.19394627,2,59,5,4,1,1,1,2,6,0,1,1,40,9129,1,4,3,4,1,7,7,1,7,6666,6666,6,167,104,AT12
ESS11e04_1,11,4.1,81389,AT,0.7802966,0.49003315,0.33091453,0.16215909,1,63,6,1,1,1,1,55,3,0,1,2,43,7543,2,6,4,2,2,5,5,6,7,6666,6666,6,180,98,AT13
ESS11e04_1,11,4.1,81394,AT,1.9964224,1.0145288,0.33091453,0.3357223,2,41,1,4,4,1,1,3,1,1,2,6,50,6130,7,3,2,1,3,9,9,6,6,0,15.6,5,168,59,AT12
ESS11e04_1,11,4.1,81442,AT,0.7698192,0.2439721,0.33091453,0.08073391,2,58,1,4,2,2,1,3,1,1,1,1,25,4110,77,1,1,2,3,8,9,4,4,12,44,4,161,61,AT31
ESS11e04_1,11,4.1,81455,AT,1.329427,4.0006237,0.33091453,1.3238645,1,22,1,1,3,1,1,6,8,0,1,1,45,3211,77,4,1,3,2,8,7,4,2,44,20,5,180,64,AT22
ESS11e04_1,11,4.1,81463,AT,0.41946852,0.23654398,0.33091453,0.07827584,2,73,5,5,1,1,1,2,6,0,2,6,60,6111,1,4,3,4,1,2,2,6,7,6666,6666,6,164,60,AT22
ESS11e04_1,11,4.1,81496,AT,0.68042654,0.40849575,0.33091453,0.13517718,2,75,4,1,1,1,1,3,6,0,6,6,666,66666,3,4,1,2,2,9,9,4,1,12,12,5,158,62,AT13
ESS11e04_1,11,4.1,81505,AT,2.774087,3.4120622,0.33091453,1.1291009,2,44,1,1,4,1,1,6,8,0,1,1,888,2342,6,1,1,1,3,9,8,6,7,6666,6666,6,157,55,AT13
ESS11e04_1,11,4.1,81510,AT,0.9025512,0.3405352,0.33091453,0.11268804,1,50,1,4,2,1,1,3,1,1,1,1,40,8332,7,1,2,2,3,8,8,1,2,40,80,4,178,93,AT31
ESS11e04_1,11,4.1,81520,AT,1.2197962,0.9984218,0.33091453,0.33039227,1,21,6,1,2,1,1,4,1,1,1,1,9,3112,2,8,1,1,3,8,8,6,7,6666,6666,6,179,73,AT22
ESS11e04_1,11,4.1,81534,AT,0.41370142,0.13715069,0.33091453,0.045385156,1,76,4,4,1,1,1,3,6,0,2,6,70,99999,2,4,2,2,3,5,6,5,1,24,24,5,166,71,AT31
ESS11e04_1,11,4.1,81545,AT,0.3738557,0.5627003,0.33091453,0.1862057,1,74,1,3,1,1,1,7,6,0,2,6,60,1349,2,4,4,1,3,5,3,6,1,20,20,1,170,70,AT11
ESS11e04_1,11,4.1,81567,AT,1.5571986,0.79132783,0.33091453,0.2618619,2,45,1,4,3,1,1,5,1,1,1,1,25,4419,88,1,1,1,3,10,10,6,7,6666,6666,6,168,66,AT11
ESS11e04_1,11,4.1,81570,AT,0.5486541,0.3293855,0.33091453,0.10899844,2,69,5,4,1,1,1,3,6,0,1,1,38,5223,3,4,2,2,3,8,8,6,6,0,48,5,163,59,AT12
ESS11e04_1,11,4.1,81571,AT,1.4280057,0.7256755,0.33091453,0.24013658,2,47,4,1,2,1,1,5,1,1,2,6,35,3334,6,2,1,2,3,9,9,1,3,0,80,4,165,80,AT13
ESS11e04_1,11,4.1,81586,AT,1.3850077,4.0006237,0.33091453,1.3238645,1,33,1,1,2,2,1,6,1,1,1,1,38,2161,7,1,2,1,3,9,8,6,7,6666,6666,6,182,85,AT13
ESS11e04_1,11,4.1,81632,AT,2.1405962,1.5299567,0.33091453,0.5062849,1,42,1,3,4,1,1,5,1,1,1,1,44,2166,7,1,2,2,3,8,8,5,4,31.2,63.6,5,186,93,AT12
ESS11e04_1,11,4.1,81636,AT,1.0258213,0.6442251,0.33091453,0.21318345,1,68,1,3,2,1,1,3,6,0,1,1,44,7522,5,4,3,3,2,9,9,4,4,43.2,87.6,5,179,90,AT12
ESS11e04_1,11,4.1,81641,AT,0.89897954,0.90789515,0.33091453,0.30043570000000003,2,23,6,1,1,1,1,5,2,1,1,1,10,3423,1,8,2,2,3,6,7,6,4,0,48,3,178,73,AT13
ESS11e04_1,11,4.1,81642,AT,0.92452425,0.29300106,0.33091453,0.09695831,2,60,1,2,2,1,1,5,6,0,1,1,40,2342,8,4,2,2,3,7,8,6,5,24,24,5,170,55,AT21
ESS11e04_1,11,4.1,81643,AT,0.87345386,2.5139422,0.33091453,0.8319,2,32,1,4,2,1,1,6,1,1,1,1,38,2342,8,1,2,1,3,9,9,1,3,24.8,240,5,165,61,AT31
ESS11e04_1,11,4.1,81646,AT,0.5484398,0.85037494,0.33091453,0.28140143,1,26,6,1,1,1,1,3,1,1,1,1,44,5131,2,1,2,1,3,7,8,1,7,6666,6666,6,178,80,AT12
ESS11e04_1,11,4.1,81666,AT,2.1056385,1.6730272,0.33091453,0.553629,1,59,1,3,4,1,1,7,1,1,1,1,40,3322,77,1,1,2,3,7,7,3,5,20,20,3,180,77,AT22
ESS11e04_1,11,4.1,81671,AT,2.3205492,4.0006237,0.33091453,1.3238645,2,19,6,3,5,1,1,3,1,1,1,1,43,4110,88,1,3,1,3,9,8,6,6,0,84,5,165,86,AT33
ESS11e04_1,11,4.1,81682,AT,0.8841213,0.5307838,0.33091453,0.17564406,2,57,4,4,2,1,1,3,4,0,1,1,40,5153,3,6,3,3,1,8,5,1,7,6666,6666,6,168,80,AT11
ESS11e04_1,11,4.1,81683,AT,1.6407477,0.44014868,0.33091453,0.1456516,2,49,1,4,4,1,1,3,1,1,1,1,777,99999,77,77,7,2,2,9,10,1,7,6666,6666,6,172,82,AT22
ESS11e04_1,11,4.1,81685,AT,1.0806355,0.54915047,0.33091453,0.18172187,2,54,1,3,2,1,1,3,1,1,1,1,38,1112,77,1,2,2,3,8,8,6,5,0,48,5,171,64,AT12
ESS11e04_1,11,4.1,81711,AT,0.7189094,1.2777905,0.33091453,0.42283946,2,63,4,1,1,1,1,6,6,0,1,1,38,2635,3,4,2,2,3,9,9,6,6,12,36,5,163,63,AT34
ESS11e04_1,11,4.1,81724,AT,0.5403178,0.38618323,0.33091453,0.12779363999999999,1,51,4,3,1,1,1,3,1,1,1,1,44,5412,77,1,1,1,3,7,7,6,7,6666,6666,6,184,76,AT12
ESS11e04_1,11,4.1,81733,AT,0.38490957,0.3147241,0.33091453,0.10414677,2,18,6,3,1,1,1,2,2,0,1,1,39,66666,1,8,2,1,3,6,6,6,2,22,78.4,5,166,68,AT31
ESS11e04_1,11,4.1,81822,AT,1.483479,1.1281219,0.33091453,0.3733119,2,57,1,1,2,1,1,7,1,1,1,1,44,2431,77,1,2,1,3,10,9,4,4,36.8,132.8,5,178,70,AT13
ESS11e04_1,11,4.1,81865,AT,1.3796715,0.37011248,0.33091453,0.122475594,2,48,1,2,3,1,1,3,1,1,1,2,25,4321,7,1,2,2,3,8,8,4,6,0,12,5,167,65,AT22
ESS11e04_1,11,4.1,81875,AT,0.5484398,0.85037494,0.33091453,0.28140143,1,29,6,3,1,1,1,3,1,1,1,1,888,8212,77,1,2,1,3,7,7,2,3,40,72,2,179,77,AT12
ESS11e04_1,11,4.1,81882,AT,3.2471356,4.0006237,0.33091453,1.3238645,2,56,1,2,5,1,1,5,1,1,1,1,19,3259,9,1,2,1,3,10,9,4,6,15.6,15.6,5,165,72,AT33
ESS11e04_1,11,4.1,81896,AT,1.3096625,1.7906647,0.33091453,0.59255695,1,44,6,1,2,1,1,7,1,1,1,1,45,3511,7,1,2,1,3,9,9,6,7,6666,6666,6,190,75,AT13
ESS11e04_1,11,4.1,81901,AT,1.3340112,1.6408037,0.33091453,0.54296577,2,46,6,1,2,1,1,6,1,1,1,1,38,2359,3,1,2,1,3,9,9,6,6,0,36,5,170,70,AT13
ESS11e04_1,11,4.1,81912,AT,2.3396924,3.198994,0.33091453,1.0585935,1,37,6,1,3,1,1,6,1,1,2,6,36,2512,4,1,1,2,3,7,8,6,4,15.6,12,5,189,74,AT13
ESS11e04_1,11,4.1,81915,AT,0.5797645,1.6686563,0.33091453,0.5521826,2,28,6,1,1,1,1,6,1,1,1,1,38,2635,3,1,2,1,3,9,8,6,7,6666,6666,6,165,55,AT21
ESS11e04_1,11,4.1,81921,AT,0.3912094,0.24568322,0.33091453,0.08130015,1,84,4,3,1,1,1,3,6,0,1,1,40,7522,3,4,2,3,2,8,8,1,2,12,27.6,5,168,68,AT12
ESS11e04_1,11,4.1,81929,AT,0.93086755,1.464566,0.33091453,0.48464617,1,57,1,3,2,2,1,2,1,1,1,1,38,9629,2,5,3,2,3,10,0,6,7,6666,6666,6,178,74,AT12
ESS11e04_1,11,4.1,81937,AT,0.69250387,0.41574612,0.33091453,0.13757643,2,75,5,1,1,1,1,3,6,0,1,1,40,4120,4,4,2,4,2,8,8,1,3,27.6,51.6,3,163,74,AT13
ESS11e04_1,11,4.1,81944,AT,1.8307328,1.1497176,0.33091453,0.38045824,1,59,1,1,2,1,1,3,6,0,1,1,888,9629,2,4,4,4,2,4,5,1,2,7777,7777,3,180,888,AT13
ESS11e04_1,11,4.1,81970,AT,0.3912094,0.24568322,0.33091453,0.08130015,1,79,6,4,1,1,1,3,6,0,1,1,42,7112,3,4,2,2,3,8,8,5,2,44,44,4,178,94,AT12
ESS11e04_1,11,4.1,81973,AT,1.6449956,4.0000234,0.33091453,1.3236659,2,37,6,5,4,1,1,7,1,1,2,6,50,3332,4,2,2,2,3,8,8,6,3,12.8,0,5,161,53,AT34
ESS11e04_1,11,4.1,82034,AT,0.3924285,0.28324398,0.33091453,0.09372955,1,43,1,4,1,1,1,6,1,1,1,1,40,4120,8,1,1,1,1,9,7,4,2,60,100,2,188,89,AT31
ESS11e04_1,11,4.1,82043,AT,0.47646317,0.28604546,0.33091453,0.0946566,2,80,4,4,1,1,1,3,6,0,1,1,56,5223,3,4,2,3,2,7,6,6,4,24,24,5,160,72,AT12
ESS11e04_1,11,4.1,82053,AT,0.8772065,0.49466878,0.33091453,0.16369309,2,59,1,4,2,1,1,2,6,0,1,1,23,9112,4,4,2,3,2,6,7,6,6,0,15.6,4,164,87,AT31
ESS11e04_1,11,4.1,82054,AT,0.7698192,0.30903593,0.33091453,0.10226448,2,66,1,4,2,1,1,7,6,0,1,1,50,2211,77,4,1,2,3,88,77,6,3,24,24,5,160,62,AT31
ESS11e04_1,11,4.1,82057,AT,0.4991056,0.31344238,0.33091453,0.10372264,1,90,5,5,1,1,1,3,6,0,2,6,60,6130,3,4,2,3,2,7,8,6,4,15.6,15.6,5,175,83,AT12
ESS11e04_1,11,4.1,82066,AT,1.3870435,0.8327146,0.33091453,0.27555737,2,72,1,1,2,1,1,55,6,0,1,1,40,2330,10,4,1,2,3,8,8,1,1,84,60,5,174,57,AT13
ESS11e04_1,11,4.1,82089,AT,1.7313002,0.923003,0.33091453,0.30543512,2,29,6,3,4,2,2,3,8,1,1,1,10,9329,8,1,1,2,3,8,9,5,7,6666,6666,6,162,80,AT31
ESS11e04_1,11,4.1,82095,AT,1.1547288,0.61561745,0.33091453,0.20371675,2,19,6,4,3,1,1,3,3,0,1,1,39,4110,88,1,3,2,3,5,5,3,2,12.8,12.8,5,165,85,AT31
ESS11e04_1,11,4.1,82107,AT,1.0806355,1.1543726,0.33091453,0.38199866,2,73,1,4,2,1,1,2,8,0,6,6,666,66666,3,4,2,3,2,9,8,6,5,0,12,5,155,62,AT12
ESS11e04_1,11,4.1,82119,AT,1.073635,0.5455928,0.33091453,0.18054458,2,50,1,3,2,1,1,3,1,1,1,1,38,5223,77,1,2,2,3,8,8,5,7,6666,6666,6,170,65,AT12
ESS11e04_1,11,4.1,82152,AT,1.1622558,0.36834377,0.33091453,0.12189031,2,61,1,2,2,1,1,5,6,0,1,1,32,2221,7,1,2,2,3,10,9,6,7,6666,6666,6,164,78,AT22
ESS11e04_1,11,4.1,82161,AT,1.0973082,0.6891185,0.33091453,0.22803932,1,75,1,4,2,1,1,5,6,1,2,6,10,2512,10,4,1,1,3,8,8,6,1,15.6,15.6,5,173,79,AT12
ESS11e04_1,11,4.1,82178,AT,0.5797645,0.18373992,0.33091453,0.060802206,2,55,4,3,1,1,1,3,1,1,1,1,38,5321,4,1,1,1,3,8,8,6,3,48,48,4,171,64,AT21
ESS11e04_1,11,4.1,82183,AT,0.6098981,0.20219404,0.33091453,0.06690894,1,56,6,1,1,1,1,5,1,1,1,1,38,5151,6,1,1,2,3,8,9,1,1,80,40,2,187,91,AT22
ESS11e04_1,11,4.1,82198,AT,0.96694636,0.607251,0.33091453,0.20094818,1,67,1,4,2,1,1,3,6,0,1,1,38,4311,77,4,2,2,3,7,8,6,4,20,40,5,180,78,AT11
ESS11e04_1,11,4.1,82201,AT,1.2197961,3.2920053,0.33091453,1.0893724,2,30,6,2,2,1,1,7,3,1,1,2,35,2632,4,7,1,1,3,9,8,2,2,75.6,52,2,160,58,AT22
ESS11e04_1,11,4.1,82209,AT,0.43672693,0.14478433,0.33091453,0.047911238,1,90,6,4,1,1,1,3,6,0,1,1,40,9312,3,4,1,2,3,8,8,6,1,60,60,1,177,93,AT31
ESS11e04_1,11,4.1,82217,AT,0.6575905,0.21800527,0.33091453,0.07214111,1,84,1,2,2,1,1,55,6,0,1,1,5,5414,6,4,2,4,1,8,10,6,4,0,20,5,180,98,AT22
ESS11e04_1,11,4.1,82232,AT,0.47612977,0.7953908,0.33091453,0.26320636,1,38,6,5,1,1,1,3,1,1,2,6,70,6130,77,2,2,2,3,7,8,1,1,20,60,4,182,88,AT32
ESS11e04_1,11,4.1,82243,AT,0.6989865,0.531549,0.33091453,0.17589729,2,81,4,1,1,1,1,7,6,0,1,1,50,2330,7,4,2,5,1,8,6,6,7,6666,6666,6,179,58,AT13
ESS11e04_1,11,4.1,82254,AT,1.2988544,4.0006237,0.33091453,1.3238645,1,55,1,3,2,1,1,7,1,1,1,1,40,3342,77,1,1,2,2,7,7,1,3,15.6,24,5,183,84,AT33
ESS11e04_1,11,4.1,82295,AT,0.6098981,0.5065516,0.33091453,0.1676253,1,59,6,1,1,1,1,2,1,1,1,1,40,9621,2,1,2,2,3,7,7,2,7,6666,6666,6,177,65,AT22
ESS11e04_1,11,4.1,82316,AT,0.49910563,0.31344238,0.33091453,0.10372264,1,60,4,4,1,1,1,3,1,1,1,1,38,4211,4,1,2,1,3,7,8,4,2,43.2,24,3,183,104,AT12
ESS11e04_1,11,4.1,82323,AT,0.45688316,0.76323843,0.33091453,0.2525667,1,35,1,1,1,1,1,5,1,1,1,1,45,3321,8,1,2,1,3,2,8,6,2,80,120,1,182,87,AT32
ESS11e04_1,11,4.1,82346,AT,0.68042654,0.40849575,0.33091453,0.13517718,2,75,4,1,1,1,1,3,6,0,1,1,40,5223,2,4,1,3,3,9,8,6,6,12,12,5,157,56,AT13
ESS11e04_1,11,4.1,82349,AT,1.163636,1.3821013,0.33091453,0.4573574,2,54,2,1,2,1,1,3,1,1,1,1,40,1212,6,1,2,3,2,7,7,4,2,20,20,5,167,58,AT32
ESS11e04_1,11,4.1,82358,AT,0.9025512,0.36231944,0.33091453,0.11989677,2,62,1,4,2,1,1,6,6,0,1,1,25,2359,8,4,1,1,3,10,10,6,6,24,48,5,161,55,AT31
ESS11e04_1,11,4.1,82376,AT,0.3738557,0.23478456,0.33091453,0.07769362,1,75,6,3,1,1,1,3,6,0,1,1,40,3343,3,4,2,3,3,8,7,6,7,6666,6666,6,170,84,AT11
ESS11e04_1,11,4.1,82424,AT,0.96694636,0.6911098,0.33091453,0.22869827,1,49,1,4,2,1,1,3,1,1,1,1,38,1112,77,1,1,2,3,8,8,4,7,6666,6666,6,185,81,AT11
ESS11e04_1,11,4.1,82426,AT,1.462649,4.0006227,0.33091453,1.3238642,1,45,1,4,3,1,1,5,1,1,2,6,50,7131,77,2,1,1,3,8,8,2,2,0,202.8,2,182,83,AT34
ESS11e04_1,11,4.1,82449,AT,0.48347318,0.5164631,0.33091453,0.17090514,2,87,5,4,1,1,1,2,8,0,6,6,666,66666,2,6,1,2,2,9,8,6,4,12,12,5,159,62,AT11
ESS11e04_1,11,4.1,82455,AT,1.7313001,0.46444115,0.33091453,0.15369032,2,49,1,4,4,1,1,3,8,0,1,1,40,99999,6,1,2,2,3,10,10,4,4,12,12,5,163,52,AT31
ESS11e04_1,11,4.1,82463,AT,1.9964224,1.0145288,0.33091453,0.3357223,2,46,1,4,4,1,1,3,8,0,1,1,40,5141,5,1,3,2,3,8,9,6,7,6666,6666,6,169,70,AT12
ESS11e04_1,11,4.1,82484,AT,1.3158097,0.3529806,0.33091453,0.11680641,2,46,1,4,3,1,1,5,1,1,1,1,15,5321,6,1,2,2,3,9,10,2,2,12,24,5,172,68,AT31
ESS11e04_1,11,4.1,82519,AT,0.49630266,0.72848827,0.33091453,0.24106735,1,74,4,4,1,1,1,3,6,0,1,1,90,8322,4,4,1,2,2,9,9,2,3,20,24,5,177,105,AT33
ESS11e04_1,11,4.1,82520,AT,0.8656501,0.28698125,0.33091453,0.09496627,1,82,1,3,2,1,1,3,6,0,1,1,50,2422,6,4,1,2,2,6,9,6,7,6666,6666,6,180,80,AT31
ESS11e04_1,11,4.1,82525,AT,1.6242322,0.8253928,0.33091453,0.27313447,2,51,4,4,3,1,1,3,1,1,1,1,33,4311,8,1,2,2,3,8,9,6,6,48,72,5,165,55,AT12
ESS11e04_1,11,4.1,82527,AT,2.2098255,3.021434,0.33091453,0.99983644,1,45,1,1,3,1,1,7,1,1,1,1,55,2310,77,1,1,1,3,8,8,6,2,40,24,5,184,82,AT13
ESS11e04_1,11,4.1,82545,AT,0.5797645,0.19220425,0.33091453,0.06360318,1,82,5,2,1,2,1,3,6,0,2,6,40,5141,3,4,2,2,3,6,7,1,3,12,12,5,176,63,AT21
ESS11e04_1,11,4.1,82572,AT,0.7698192,0.43411157,0.33091453,0.14365382,2,70,1,4,2,1,1,2,6,0,1,3,25,6130,6,4,1,2,3,8,9,6,1,20,0,5,156,60,AT31
ESS11e04_1,11,4.1,82573,AT,0.91099936,0.30201536,0.33091453,0.09994127,1,55,1,3,2,1,1,3,1,1,1,1,42,9333,6,1,1,1,3,10,10,4,3,31.2,31.2,4,178,74,AT21
ESS11e04_1,11,4.1,82588,AT,0.48294935,0.67766964,0.33091453,0.22425073,2,63,4,4,1,1,1,3,6,0,1,1,25,5223,1,4,3,2,3,10,10,5,3,72,84.8,4,165,85,AT33
ESS11e04_1,11,4.1,82598,AT,1.147912,1.5695076,0.33091453,0.5193729,1,49,1,3,2,1,1,7,1,1,1,1,42,5412,10,1,2,2,3,8,8,5,2,48,36,5,182,82,AT12
ESS11e04_1,11,4.1,82605,AT,0.4328124,0.7230279,0.33091453,0.23926044,1,47,6,4,1,2,2,3,1,1,1,1,45,5223,6,1,2,1,3,5,8,4,7,6666,6666,6,164,62,AT33
ESS11e04_1,11,4.1,82619,AT,0.9099708,0.5463024,0.33091453,0.1807794,2,62,1,4,2,1,1,3,6,0,1,1,43,4110,8,1,2,3,2,9,9,2,2,43.2,55.2,5,165,59,AT11
ESS11e04_1,11,4.1,82620,AT,1.1547288,0.3828175,0.33091453,0.12667987,1,63,1,5,3,1,1,3,6,0,1,1,43,3115,8,4,1,2,3,9,9,6,3,20,15.6,4,175,87,AT31
ESS11e04_1,11,4.1,82666,AT,0.68042654,0.40849575,0.33091453,0.13517718,2,74,4,1,1,1,1,3,6,0,1,1,888,5223,3,4,1,2,3,8,9,4,4,12,12,4,162,70,AT13
ESS11e04_1,11,4.1,82715,AT,1.544455,0.9272167,0.33091453,0.30682948,2,70,1,4,2,1,1,3,6,0,1,1,43,4313,77,4,2,2,2,10,10,4,1,12,12,5,159,64,AT12
ESS11e04_1,11,4.1,82719,AT,1.2480563,0.6653729,0.33091453,0.22018155,2,31,6,4,3,1,1,3,1,1,1,1,25,3221,4,1,4,1,3,7,7,1,2,20,60,2,169,68,AT31
ESS11e04_1,11,4.1,82730,AT,0.9750993,1.431282,0.33091453,0.473632,1,79,1,4,2,1,1,3,6,0,6,6,666,66666,77,4,2,3,3,8,7,6,2,43.2,55.2,2,181,78,AT34
ESS11e04_1,11,4.1,82732,AT,0.60989803,0.16361198,0.33091453,0.05414158,2,47,4,1,1,1,1,4,6,1,1,1,10,9129,2,4,2,3,2,7,7,1,6,0,72,5,164,85,AT22
ESS11e04_1,11,4.1,82745,AT,0.573956,0.34457582,0.33091453,0.114025146,2,77,5,3,1,1,1,3,6,0,1,1,43,5223,3,4,3,4,1,7,7,6,6,24,24,5,169,78,AT12
ESS11e04_1,11,4.1,82748,AT,1.326182,0.9478665,0.33091453,0.3136628,1,49,1,4,3,1,1,3,1,1,1,1,43,7231,8,1,2,2,3,8,8,6,4,31.2,39.6,5,188,95,AT11
ESS11e04_1,11,4.1,82773,AT,1.6640749,0.446407,0.33091453,0.14772256,2,41,6,4,4,1,1,3,1,1,1,1,35,4313,9,1,1,1,3,9,10,5,4,24,36,3,172,888,AT31
ESS11e04_1,11,4.1,82780,AT,0.53681755,0.8323537,0.33091453,0.27543792,1,33,6,1,1,1,1,3,1,1,1,1,38,1112,77,1,2,1,3,7,7,1,3,20,104,2,184,80,AT12
ESS11e04_1,11,4.1,82784,AT,0.81462234,0.51159006,0.33091453,0.16929258,1,58,6,4,2,1,1,3,1,1,1,1,30,3135,6,1,3,3,3,6,6,4,1,40,40,5,184,95,AT12
ESS11e04_1,11,4.1,82796,AT,1.2480562,1.7823192,0.33091453,0.5897953,1,16,6,4,3,1,1,2,2,0,6,6,666,66666,88,1,2,1,3,9,9,6,7,6666,6666,6,182,83,AT31
ESS11e04_1,11,4.1,82797,AT,2.7384655,4.000623,0.33091453,1.3238643,2,17,6,5,7,1,1,2,2,0,6,6,666,66666,88,1,1,1,3,9,9,6,5,0,72,5,172,62,AT12
ESS11e04_1,11,4.1,82807,AT,1.5571985,2.129109,0.33091453,0.70455307,1,37,1,5,3,1,1,7,1,1,1,1,60,2434,77,1,1,1,3,10,10,6,77,7777,7777,7,180,80,AT11
ESS11e04_1,11,4.1,82817,AT,0.6098981,0.24483734,0.33091453,0.081020236,2,65,4,2,1,1,1,6,8,0,1,1,40,2341,77,8,3,2,3,8,9,6,7,6666,6666,6,164,57,AT22
ESS11e04_1,11,4.1,82823,AT,0.5129107,0.3079268,0.33091453,0.101897456,2,66,4,4,1,1,1,5,6,0,1,1,60,2221,6,4,1,1,3,10,10,1,6,24,72,5,170,57,AT12
ESS11e04_1,11,4.1,82825,AT,0.45549974,0.14435744,0.33091453,0.047769975,2,69,1,3,1,2,2,3,8,0,1,1,40,3221,1,8,3,3,3,4,4,4,7,6666,6666,6,173,80,AT21
ESS11e04_1,11,4.1,82838,AT,1.2595282,0.47522336,0.33091453,0.15725832,1,47,1,4,3,1,1,3,1,1,1,1,888,5120,77,1,2,2,3,7,6,6,2,24,36,2,180,777,AT22
ESS11e04_1,11,4.1,82844,AT,0.40814388,0.5727032,0.33091453,0.1895158,2,90,5,3,1,1,1,3,6,0,1,1,50,7531,77,4,2,4,2,0,1,5,3,12,12,2,158,62,AT33
ESS11e04_1,11,4.1,82863,AT,0.8656501,0.2743429,0.33091453,0.09078405,2,69,1,4,2,1,1,3,6,0,1,1,30,4110,5,4,2,2,3,9,8,6,7,6666,6666,6,165,54,AT31
ESS11e04_1,11,4.1,82887,AT,1.070298,1.1433285,0.33091453,0.37834403,2,86,1,3,2,1,1,2,8,0,6,6,666,66666,3,4,2,2,3,7,8,6,7,6666,6666,6,157,63,AT12
ESS11e04_1,11,4.1,82905,AT,0.8772065,0.23532058,0.33091453,0.077871,2,54,1,4,2,1,1,3,1,1,1,1,25,4312,88,1,1,1,3,8,9,4,3,0,156.8,3,174,68,AT31
ESS11e04_1,11,4.1,82926,AT,1.4280057,0.8573071,0.33091453,0.28369537,2,59,4,1,2,1,1,3,1,1,1,1,40,1112,7,1,2,3,3,6,6,6,3,72,24,5,158,82,AT13
ESS11e04_1,11,4.1,82959,AT,1.6292448,0.82793957,0.33091453,0.27397722,2,37,1,4,4,1,1,5,1,1,1,1,30,4221,6,1,1,1,3,9,9,6,3,12,12,5,170,65,AT12
ESS11e04_1,11,4.1,82960,AT,0.8700288,0.2757307,0.33091453,0.0912433,2,62,1,5,2,1,1,3,6,0,2,6,40,6130,4,4,2,2,3,6,6,6,7,6666,6666,6,160,777,AT31
ESS11e04_1,11,4.1,83037,AT,1.3538268,0.7217617,0.33091453,0.23884143,2,32,1,4,3,2,2,3,1,1,1,1,40,8157,77,1,2,1,3,9,8,1,2,12,36,5,178,87,AT31
ESS11e04_1,11,4.1,83050,AT,0.9641515,0.57883084,0.33091453,0.19154353,2,68,1,4,2,1,1,3,6,0,1,1,43,4110,6,4,3,3,2,8,8,4,4,27.6,48,5,164,61,AT12
ESS11e04_1,11,4.1,83068,AT,0.3924285,0.13009836,0.33091453,0.043051437,1,76,1,4,1,1,1,3,6,0,1,1,45,3312,7,4,1,1,3,7,8,6,3,20,32,5,180,92,AT31
